Inputs,,,,Outputs,,,,
Date,G,T_a_rad,v,P_PV_TE,N_PV_TE,,,
dd/mm/yy,W/m2,K,m/s,W,%,,,
10/21/2021,1049.8562,305.82,3.69,28.94951465,13.54810199,,,
10/22/2021,1037.6923,305.82,3.53,28.71711227,13.54825038,,,
10/23/2021,1017.8258,305,3.18,28.36643368,13.54813624,,,
10/24/2021,1019.9159,306.49,1.86,28.97395754,13.54715712,,,
10/25/2021,1034.4437,305.97,1.55,29.46065094,13.54467347,,,
10/26/2021,1042.5549,306.65,1.99,29.47582163,13.54511707,,,
10/27/2021,1026.1503,306.01,3.92,28.28206787,13.5423422,,,
10/28/2021,1056.6973,306.24,5.13,28.54168208,13.54283252,,,
10/29/2021,1065.3555,306.15,1.37,30.28446824,13.53785888,,,
10/30/2021,1049.204,303.13,4.35,28.66183445,13.54266547,,,
10/31/2021,1027.5396,307.44,4.55,28.06309368,13.54188597,,,
11/1/2021,1050.1307,307.08,3.03,29.23085544,13.54714629,,,
11/2/2021,1043.8245,304.49,2.03,29.48321172,13.54514166,,,
11/3/2021,1055.0209,302.87,2.98,29.3543336,13.54669935,,,
11/4/2021,1054.8679,305.39,3.15,29.29019384,13.54704603,,,
11/5/2021,1059.3864,305.88,2.52,29.66089371,13.54472271,,,
11/6/2021,1061.8319,304.95,3.65,29.2528342,13.54749037,,,
11/7/2021,1055.4674,304.24,1.23,30.10133553,13.53935167,,,
11/8/2021,1056.6117,304.56,2.54,29.58105026,13.54520527,,,
11/9/2021,1062.7028,305.36,2.89,29.5863633,13.54556136,,,
11/10/2021,1069.2599,305.45,5.71,28.61118299,13.54297487,,,
11/11/2021,1132.5165,303.3,2.36,31.43779635,13.52644892,,,
11/12/2021,1149.7496,298.24,6.55,30.14984247,13.54100481,,,
11/13/2021,1146.939,297.38,6.25,30.19970274,13.54035517,,,
11/14/2021,1145.6473,298.29,5.92,30.30831362,13.53924072,,,
11/15/2021,1144.0806,299.52,5.86,30.30266068,13.53915879,,,
11/16/2021,1148.0383,300.8,5.52,30.51985613,13.54337922,,,
11/17/2021,1154.9993,302.96,5.18,30.82274515,13.5404349,,,
11/18/2021,1158.5178,306.44,2.78,31.86916295,13.52120834,,,
11/19/2021,1155.152,305.6,2.63,31.85093967,13.52101615,,,
11/20/2021,1119.0021,306.67,2.88,30.92545646,13.53441501,,,
11/21/2021,1097.1364,307.67,0.91,31.2321288,13.52485835,,,
11/22/2021,1095.7517,306.34,1.7,30.86651865,13.53213021,,,
11/23/2021,1093.6242,306.5,2.23,30.59807472,13.53651606,,,
11/24/2021,1131.4579,301.72,1.06,31.94912979,13.51382226,,,
11/25/2021,1118.0066,302.25,1.8,31.33159685,13.52627994,,,
11/26/2021,1138.8389,302.83,4.44,30.74305494,13.53976318,,,
11/27/2021,1158.121,303.33,5.48,30.77886451,13.54132551,,,
11/28/2021,1156.4474,304.42,3.8,31.40607781,13.53098821,,,
11/29/2021,1151.1998,306.4,1.39,32.27223531,13.50909407,,,
11/30/2021,1167.3455,306.1,1.28,32.68157128,13.5005669,,,
12/1/2021,1168.0403,306.68,1.61,32.56173407,13.50438618,,,
12/2/2021,1166.396,308.58,3.19,31.88969646,13.52218479,,,
12/3/2021,1140.3191,308.87,2.54,31.56084968,13.52508708,,,
12/4/2021,1110.645,308.85,2.36,30.95021541,13.53277689,,,
12/5/2021,1083.2417,307.9,3.71,29.75466986,13.54556581,,,
12/6/2021,1099.4041,305.72,0.71,31.36491488,13.52222964,,,
12/7/2021,1128.6404,307.74,0.92,31.95718865,13.51302379,,,
12/8/2021,1134.4183,307.74,3.36,31.09163381,13.53363527,,,
12/9/2021,1158.9707,305.42,4.46,31.20649633,13.5350401,,,
12/10/2021,1193.9204,305.41,5.62,31.54199784,13.53398219,,,
12/11/2021,1175.9885,304.29,5.27,31.26992327,13.53624574,,,
12/12/2021,1168.6991,305.94,1.32,32.69492752,13.50046959,,,
12/13/2021,1154.8717,306.76,2.23,32.01085763,13.51696087,,,
12/14/2021,1155.8696,307.76,3.74,31.429982,13.53042962,,,
12/15/2021,1126.5658,308.86,3.47,30.87111719,13.53635716,,,
12/16/2021,1146.2059,308.26,4.13,31.05787775,13.53585032,,,
12/17/2021,1156.9307,308.37,3.97,31.3655377,13.53184986,,,
12/18/2021,1146.8165,307.75,3.78,31.20811368,13.53330126,,,
12/19/2021,1144.7651,307.36,3.55,31.25123176,13.53219889,,,
12/20/2021,1152.9209,305.7,1.32,32.33856403,13.50756822,,,
12/21/2021,1141.4679,307.38,2.76,31.49312985,13.52677385,,,
12/22/2021,1136.6766,308.68,2.43,31.52158099,13.52532736,,,
12/23/2021,1117.8968,307.91,3.37,30.70675844,13.53785883,,,
12/24/2021,1114.1107,306.74,2.34,31.0321298,13.5317565,,,
12/25/2021,1134.9844,305.78,0.69,32.19480777,13.50775819,,,
12/26/2021,1141.9083,302.9,3.31,31.26535324,13.53149618,,,
12/27/2021,1132.7371,304.4,2.67,31.31975479,13.52897996,,,
12/28/2021,1194.208,301.69,3.21,32.47841286,13.51254441,,,
12/29/2021,1184.8042,306.98,4.49,31.78302372,13.52782635,,,
12/30/2021,1129.8445,307.95,1.55,31.72334844,13.51932609,,,
12/31/2021,1120.72,308.32,3.06,30.8984084,13.53512182,,,
