Inputs,,,,Outputs,,,,
Date,G,T_a_rad,v,P_PV_TE,N_PV_TE,,,
dd/mm/yy,W/m2,K,m/s,W,%,,,
5/30/2021,1032.5895,284.17,4.63,28.08304922,13.54181781,,,
5/31/2021,1059.0086,287.8,2.68,29.53059598,13.54574567,,,
6/1/2021,1054.2019,291.4,2.54,29.48859219,13.54576438,,,
6/2/2021,1022.1476,293,3.16,28.43705441,13.54818361,,,
6/3/2021,1011.2942,295.08,3.15,28.17564591,13.54782447,,,
6/4/2021,988.3767,295.93,2.31,27.95957381,13.54771658,,,
6/5/2021,1033.5387,297.34,2.28,29.10882007,13.54705672,,,
6/6/2021,1048.2289,298.72,2.06,29.56027476,13.54479547,,,
6/7/2021,1015.0693,299.64,2.88,28.3928366,13.54819101,,,
6/8/2021,1002.9366,299.57,1.61,28.63335104,13.54788132,,,
6/9/2021,1000.3359,298.7,1.45,28.62992459,13.54782643,,,
6/10/2021,997.5352,298.45,0.75,28.86970695,13.54670156,,,
6/11/2021,986.0088,295.1,4.56,26.97984523,13.53577019,,,
6/12/2021,1039.3173,294.49,2.98,28.96534495,13.54783667,,,
6/13/2021,1025.1234,295.53,2.56,28.78315438,13.54799469,,,
6/14/2021,1062.9719,296.84,2.28,29.8181683,13.54350403,,,
6/15/2021,1059.9363,295.25,2.69,29.57364248,13.54547969,,,
6/16/2021,1086.3566,293.55,3.46,29.8797227,13.54473621,,,
6/17/2021,1120.6164,292.65,2.72,30.99569523,13.53338381,,,
6/18/2021,1087.5004,293.97,3.14,30.0497056,13.54317666,,,
6/19/2021,979.8358,296.55,2.32,27.75142379,13.54717158,,,
6/20/2021,1006.5293,298.94,1.31,28.86127974,13.54714857,,,
6/21/2021,1005.924,299.63,2.85,28.18992933,13.54797324,,,
6/22/2021,1036.6294,295.36,2.7,29.00792833,13.54761508,,,
6/23/2021,1099.8479,291.29,1.93,30.83353511,13.53332913,,,
6/24/2021,1071.0455,293.1,2.25,30.01739685,13.5420435,,,
6/25/2021,1059.1591,293.24,2.53,29.61742264,13.54507429,,,
6/26/2021,1041.8179,297.63,3.66,28.73614877,13.5482589,,,
6/27/2021,1030.7122,299.6,3.87,28.39102447,13.54241989,,,
6/28/2021,1024.1993,300.74,3.28,28.46404858,13.54819824,,,
6/29/2021,1048.0754,301.45,2.94,29.18489346,13.54728018,,,
6/30/2021,1036.2971,302.43,2.68,29.01314786,13.54758538,,,
7/1/2021,976.8489,301,1.86,27.86269843,13.54769622,,,
7/2/2021,1032.0876,296.67,2.14,29.12741529,13.54689477,,,
7/3/2021,1029.9977,294.21,3.8,28.38324364,13.54238823,,,
7/4/2021,966.9822,296.18,1.84,27.62390179,13.54705641,,,
7/5/2021,981.503,299.08,1.79,28.01552348,13.54799796,,,
7/6/2021,917.4173,300.81,2.69,25.96542518,13.52891676,,,
7/7/2021,898.2407,302.23,2.14,25.69261706,13.52686494,,,
7/8/2021,965.6037,298.76,2.47,27.33235752,13.53988669,,,
7/9/2021,1006.638,299,1.2,28.90485749,13.54693379,,,
7/10/2021,1027.4956,298.11,2.67,28.79916935,13.54800599,,,
7/11/2021,910.9183,299.68,3.39,25.50134401,13.52144481,,,
7/12/2021,991.0861,301.41,2.89,27.80593954,13.54139326,,,
7/13/2021,1002.5678,301.79,3.24,27.95124973,13.5417173,,,
7/14/2021,992.147,301.67,2.41,28.0276245,13.54783262,,,
7/15/2021,928.6456,301.02,1.43,26.80764628,13.54335885,,,
7/16/2021,928.4453,302.51,1.78,26.66096738,13.5366105,,,
7/17/2021,951.996,302.08,2.65,26.89781957,13.53735487,,,
7/18/2021,994.5508,299.15,3.71,27.53836136,13.54015342,,,
7/19/2021,797.2526,298.78,1.79,23.01589659,13.47684216,,,
7/20/2021,839.5194,300.49,1.2,24.48535259,13.51168097,,,
7/21/2021,789.6927,300.52,2.43,22.51973574,13.45919664,,,
7/22/2021,958.1391,297.66,3.09,26.8616107,13.5366153,,,
7/23/2021,934.5164,298.03,1.5,26.92667103,13.54403095,,,
7/24/2021,954.7554,298.33,2.42,27.07225523,13.5386258,,,
7/25/2021,927.6495,300.6,3.73,25.80314593,13.52473615,,,
7/26/2021,967.7555,301.73,1.07,27.98146738,13.54809775,,,
7/27/2021,906.6546,301.86,1.01,26.40778205,13.54097699,,,
7/28/2021,885.5108,301.64,1.52,25.61487191,13.52718639,,,
7/29/2021,875.5443,300.55,1.89,25.17408711,13.52052835,,,
7/30/2021,954.366,301.15,2.97,26.82060003,13.53647036,,,
7/31/2021,937.3105,298.01,1.1,27.17621013,13.54584552,,,
8/1/2021,904.1393,296.55,1.72,26.02781897,13.53130204,,,
8/2/2021,969.4602,296.52,2.41,27.45262007,13.54038517,,,
8/3/2021,934.47,296.57,1.73,26.83689131,13.5377743,,,
8/4/2021,908.5798,296.03,3.02,25.58726415,13.52350796,,,
8/5/2021,928.5624,297.66,1.21,26.89628185,13.54420064,,,
8/6/2021,952.1862,299.6,2.63,26.91149295,13.53746465,,,
8/7/2021,931.1774,296.42,2,26.63171276,13.53615797,,,
8/8/2021,918.8966,298.07,1.48,26.53542556,13.53601443,,,
8/9/2021,847.9436,299.43,2.32,24.22975938,13.50305626,,,
8/10/2021,870.6705,301.43,2.89,24.61956441,13.508573,,,
8/11/2021,867.4529,302.13,2.38,24.74581176,13.51245514,,,
8/12/2021,870.8247,302.19,2.27,24.8822752,13.51503006,,,
8/13/2021,848.7855,303.41,1.09,24.79241895,13.51699909,,,
8/14/2021,854.0897,300.86,1.31,24.83809483,13.51706608,,,
8/15/2021,884.5745,298.42,2.5,25.15471997,13.5186148,,,
8/16/2021,890.9066,298.4,2.9,25.15756042,13.51756139,,,
8/17/2021,884.0444,299.66,2.84,24.99677756,13.51518233,,,
8/18/2021,869.8398,300.11,4.84,23.77518145,13.48122655,,,
8/19/2021,861.7788,301,2.69,24.44504586,13.50584533,,,
8/20/2021,861.824,298.03,2.08,24.71239935,13.51275663,,,
8/21/2021,878.6108,298.14,1.06,25.62835828,13.52822654,,,
8/22/2021,861.8518,298.27,1.1,25.14920118,13.52216173,,,
8/23/2021,848.5426,299.83,2.68,24.08861342,13.49864142,,,
8/24/2021,840.5339,301.53,1.93,24.18258511,13.50350584,,,
8/25/2021,849.38,302.12,1.18,24.76222362,13.51622914,,,
8/26/2021,815.094,300.94,1.71,23.56021451,13.49087384,,,
8/27/2021,822.5933,301.22,1.54,23.85053683,13.49817616,,,
8/28/2021,796.6739,300.54,1.7,23.02815271,13.47750858,,,
8/29/2021,829.1235,299.14,1.73,23.94923866,13.49948511,,,
8/30/2021,794.879,300.12,1.72,22.97176805,13.47594874,,,
8/31/2021,807.8348,298.99,1.22,23.56542251,13.49314579,,,
9/1/2021,797.5532,298.59,3.54,22.27043599,13.44456627,,,
9/2/2021,890.664,293.69,5.66,24.00391431,13.48288617,,,
9/3/2021,853.9994,292.33,2.69,24.23079027,13.50155677,,,
9/4/2021,839.5665,294.05,0.32,24.87060449,13.52011905,,,
9/5/2021,780.5001,295.11,3.05,21.97129121,13.43764222,,,
9/6/2021,834.7124,296.7,2.78,23.6359062,13.48754195,,,
9/7/2021,801.2854,296,1.76,23.13107041,13.47986474,,,
9/8/2021,726.4746,296.89,4.13,19.97520068,13.35201453,,,
9/9/2021,777.8477,295.55,1.72,22.46545057,13.46146584,,,
9/10/2021,825.7502,292.73,4.31,22.75365481,13.45508721,,,
9/11/2021,770.3547,293.01,1.68,22.26743414,13.45578104,,,
9/12/2021,654.7088,295.26,3.49,18.10093527,13.26654878,,,
9/13/2021,639.1125,298.01,2.65,17.94849523,13.26662547,,,
9/14/2021,668.155,298.97,0.77,19.5674352,13.36130731,,,
9/15/2021,739.707,298.18,3.61,20.55668474,13.38063476,,,
9/16/2021,691.8332,297.66,1.41,20.02001975,13.37543552,,,
9/17/2021,722.1898,297.16,3.12,20.2353846,13.37108901,,,
9/18/2021,725.943,297.5,1.18,21.15416887,13.42168393,,,
9/19/2021,745.5267,296.99,2.39,21.2124285,13.41516563,,,
9/20/2021,749.6127,294.08,3.18,20.99933422,13.40122391,,,
9/21/2021,726.7426,294.55,3.35,20.26637606,13.37034308,,,
9/22/2021,684.3054,296,4.88,18.47399672,13.27312731,,,
9/23/2021,720.7643,294.59,2.62,20.38573289,13.3810769,,,
9/24/2021,740.5714,289.87,2.65,20.95569609,13.40354148,,,
9/25/2021,724.7403,291.66,0.65,21.34540279,13.43197602,,,
9/26/2021,716.8143,290.69,3.66,19.85061956,13.34987856,,,
9/27/2021,695.1152,291.16,2.99,19.47824711,13.33893387,,,
9/28/2021,634.0436,293.46,3.22,17.56733683,13.23929366,,,
9/29/2021,699.0199,291.35,3.01,19.58399977,13.34349298,,,
9/30/2021,678.0874,290.08,1.99,19.35449547,13.34151136,,,
10/1/2021,676.9952,289.46,1.72,19.428681,13.34706921,,,
10/2/2021,649.3274,291.04,2.12,18.4414698,13.29693414,,,
10/3/2021,587.1624,293.92,2.02,16.56543251,13.19192959,,,
10/4/2021,598.0673,295.43,2.56,16.69564083,13.19381065,,,
10/5/2021,590.3596,295.12,0.6,17.20107803,13.24489747,,,
10/6/2021,608.8777,294.29,3.15,16.79462838,13.19288055,,,
10/7/2021,605.7058,293.39,2.09,17.10049043,13.22335416,,,
10/8/2021,598.349,294.01,1.72,17.01855861,13.22261066,,,
10/9/2021,597.2523,292.75,3.49,16.33127537,13.1597047,,,
10/10/2021,596.6582,293.7,4.65,15.90462524,13.11647502,,,
10/11/2021,588.0444,292.76,3.57,16.01661258,13.13747091,,,
10/12/2021,580.6602,292.67,2.1,16.32130984,13.17512952,,,
10/13/2021,571.326,293.57,0.85,16.50213822,13.20073105,,,
10/14/2021,585.7325,292.95,1.66,16.6476244,13.20080027,,,
10/15/2021,561.2664,295.24,1.04,16.10040432,13.17279765,,,
10/16/2021,559.5261,293.77,2.97,15.32525751,13.09535059,,,
10/17/2021,583.2153,287.21,5.34,15.26171119,13.06048035,,,
10/18/2021,585.741,286.5,4.63,15.57132901,13.0925191,,,
10/19/2021,582.0425,287.01,3.43,15.85844582,13.12747499,,,
10/20/2021,564.0369,289.71,3.43,15.31329458,13.08889113,,,
10/21/2021,557.1639,289.98,2.41,15.46368665,13.11289294,,,
10/22/2021,542.5223,290.75,2.57,14.94986876,13.07332152,,,
10/23/2021,535.3265,288.28,2.21,14.8466026,13.07014446,,,
10/24/2021,517.1348,287.9,0.79,14.77537138,13.08328028,,,
10/25/2021,519.9722,291.15,4.13,13.77364639,12.96055395,,,
10/26/2021,521.1613,288.8,5.33,13.45334213,12.91596913,,,
10/27/2021,507.8956,287.18,6.79,12.66998304,12.82152772,,,
10/28/2021,504.9787,287.16,1.59,14.10849205,13.02170846,,,
10/29/2021,482.6966,288.27,6.82,11.91783211,12.74438801,,,
10/30/2021,481.9199,287.39,1.99,13.25626917,12.94627468,,,
10/31/2021,490.4643,286.54,3.52,13.03708083,12.90424586,,,
11/1/2021,500.8033,284.68,3.58,13.33389711,12.92965714,,,
11/2/2021,478.8309,281.23,2.44,12.99504758,12.91583076,,,
11/3/2021,501.0327,278.98,3.31,13.42455186,12.9414261,,,
11/4/2021,483.1973,279.29,2.14,13.23512586,12.94170575,,,
11/5/2021,478.1938,278.42,3.04,12.80496251,12.89028145,,,
11/6/2021,481.7252,279.26,3.07,12.8858223,12.89630388,,,
11/7/2021,481.3622,280.36,3.14,12.82254923,12.88788114,,,
11/8/2021,463.6496,282.72,3.76,12.09798716,12.80827339,,,
11/9/2021,460.7296,285.13,2.3,12.46106006,12.86813434,,,
11/10/2021,430.303,286.88,2.11,11.55500929,12.78060613,,,
11/11/2021,430.5284,285.37,3.54,11.1558452,12.71409427,,,
11/12/2021,440.747,288,2.52,11.77043292,12.7965096,,,
11/13/2021,438.2318,281.14,2.9,11.57682724,12.76990904,,,
11/14/2021,430.5866,277.02,2.93,11.32707098,12.74282628,,,
11/15/2021,432.0909,278.28,4.65,10.91833247,12.6695444,,,
11/16/2021,423.0693,277.85,2.69,11.15438495,12.72799979,,,
11/17/2021,400.2987,281.25,2.56,10.48619795,12.65656114,,,
11/18/2021,399.2362,285.86,4.2,10.0534333,12.57790726,,,
11/19/2021,424.2276,279.35,5.85,10.400956,12.58981858,,,
11/20/2021,414.7228,275.66,0.36,11.57439527,12.81077409,,,
11/21/2021,389.8071,278.03,2.94,10.04668615,12.59741167,,,
11/22/2021,398.5644,280.36,2.84,10.33542431,12.63275894,,,
11/23/2021,414.4834,274.44,4.91,10.31322021,12.59441568,,,
11/24/2021,395.8676,274.38,2.21,10.42668366,12.65488669,,,
11/25/2021,386.4397,277.49,2.5,10.06282697,12.60774604,,,
11/26/2021,401.3784,278.84,5.82,9.739116373,12.50937116,,,
11/27/2021,391.8644,274.39,5.36,9.560542669,12.49499562,,,
11/28/2021,379.6211,277.89,2.06,9.963475715,12.60369654,,,
11/29/2021,382.3642,276.69,4.65,9.423526008,12.48934047,,,
11/30/2021,372.0978,276.33,2.66,9.564533484,12.54294596,,,
12/1/2021,370.3945,278.26,1.82,9.727169356,12.57876929,,,
12/2/2021,353.3452,282.56,3.9,8.727632399,12.41095218,,,
12/3/2021,359.5968,282.01,3.77,8.945867274,12.44340592,,,
12/4/2021,351.1937,280.35,0.82,9.382019095,12.55450855,,,
12/5/2021,353.2248,278.07,1.17,9.355288836,12.54460407,,,
12/6/2021,327.6845,282.06,4.31,7.874765401,12.27636232,,,
12/7/2021,361.7582,275.94,4.34,8.882356646,12.42360736,,,
12/8/2021,333.9903,275.16,0.95,8.791170619,12.47457995,,,
12/9/2021,353.5791,273.75,1.66,9.235445963,12.51966025,,,
12/10/2021,339.763,276.68,2.8,8.552900894,12.40752792,,,
12/11/2021,318.6884,283.78,4.7,7.527881439,12.2133,,,
12/12/2021,364.2233,280.06,5.53,8.678394889,12.36710069,,,
12/13/2021,355.5426,276.34,2.66,9.050281241,12.4763094,,,
12/14/2021,337.3515,277.97,1.73,8.708569283,12.44841363,,,
12/15/2021,333.3541,278.49,2.19,8.479721394,12.40801996,,,
12/16/2021,338.87,282.85,4.22,8.192027779,12.32234408,,,
12/17/2021,341.644,285.23,2.39,8.677003737,12.43042662,,,
12/18/2021,313.1965,281.84,1.67,7.963023893,12.34286906,,,
12/19/2021,346.4939,280.35,4.35,8.407609897,12.35249756,,,
12/20/2021,361.7566,272.57,1.47,9.54216618,12.56209049,,,
12/21/2021,351.3273,272.97,0.65,9.417188264,12.56109573,,,
12/22/2021,352.4311,276.43,4.01,8.658111115,12.39749681,,,
12/23/2021,339.6128,272.46,2.58,8.569989117,12.41179769,,,
12/24/2021,338.1674,277.46,2.96,8.426708429,12.38281143,,,
12/25/2021,327.8606,283.49,4.27,7.832767697,12.26499277,,,
12/26/2021,347.259,283.49,3.63,8.568857517,12.39094283,,,
12/27/2021,333.849,276.97,1.49,8.647067214,12.44393297,,,
12/28/2021,337.428,280.3,0.72,8.953694916,12.50023246,,,
12/29/2021,323.824,282.21,1,8.451613862,12.42677159,,,
12/30/2021,328.7721,282,1.71,8.441012857,12.41143924,,,
12/31/2021,334.1083,282.1,2.4,8.450905822,12.3994481,,,
