Inputs,,,,Outputs,,,,
Date,G,v,T_a,P_PV_TE,N_PV_TE,,,
dd/mm/yy,W/m2,m/s,K,W,%,,,
1/1/2019,1109.2054,1.65,291.14,31.16015658,13.52843716,,,
1/2/2019,1118.7528,1.54,293.87,31.43523196,13.52409979,,,
1/3/2019,1132.1017,3.23,293.52,31.03870385,13.53424344,,,
1/4/2019,1140.2538,1.81,294.15,31.81615696,13.51901957,,,
1/5/2019,1123.4814,2.51,296.1,31.14523588,13.53100037,,,
1/6/2019,1132.3544,1.23,295.84,31.88410487,13.51572262,,,
1/7/2019,1105.2834,1.72,293.71,31.04607032,13.5301204,,,
1/8/2019,1136.8472,1.8,295.49,31.74614474,13.52009554,,,
1/9/2019,1139.7024,0.92,296.97,32.18610136,13.50903296,,,
1/10/2019,1109.8304,2.22,296.96,30.95173058,13.53262075,,,
1/11/2019,1143.1587,2.75,298.45,31.50593656,13.52677662,,,
1/12/2019,1131.9078,0.54,299.52,32.17527176,13.50763884,,,
1/13/2019,1118.1851,2.13,298.81,31.18869371,13.52930976,,,
1/14/2019,1054.2678,1.64,298.5,29.88315018,13.5420153,,,
1/15/2019,1107.1694,1.23,296.82,31.3052501,13.52498055,,,
1/16/2019,1120.2614,2.57,297.21,31.04953085,13.53234072,,,
1/17/2019,1087.7229,0.76,296.98,31.05110024,13.5271698,,,
1/18/2019,1128.5622,1.36,298.43,31.74860244,13.51844089,,,
1/19/2019,1144.6969,3.21,297.74,31.35085209,13.53024862,,,
1/20/2019,1139.5991,4.19,293.64,30.82128337,13.5387296,,,
1/21/2019,1169.2808,2.04,294.51,32.37818052,13.51000463,,,
1/22/2019,1154.7007,0.84,297.57,32.5622562,13.50129307,,,
1/23/2019,1111.3021,0.62,298.7,31.66486818,13.5171656,,,
1/24/2019,1101.3992,3.37,298.85,30.28656408,13.54177241,,,
1/25/2019,1118.085,2.62,298.32,30.98210114,13.53326678,,,
1/26/2019,1072.9338,2.57,296.86,29.93490627,13.54313595,,,
1/27/2019,1102.42,3.39,293.61,30.28247546,13.54191699,,,
1/28/2019,1108.282,2.74,293.13,30.68716576,13.53695865,,,
1/29/2019,1108.2817,2.62,294.05,30.74007328,13.53610509,,,
1/30/2019,1054.3054,1.52,296.37,29.92924724,13.54146852,,,
1/31/2019,1078.7504,0.15,297.31,31.10316184,13.52449219,,,
2/1/2019,1015.3306,2.38,296.12,28.60650913,13.54815485,,,
2/2/2019,1026.8806,0.99,295.11,29.48634578,13.54384871,,,
2/3/2019,1053.6647,2,295.52,29.70705386,13.54385138,,,
2/4/2019,1076.3844,2.13,294.97,30.19590236,13.54036349,,,
2/5/2019,1060.5159,2.26,293.11,29.75484289,13.54393255,,,
2/6/2019,1021.4922,1.27,293.69,29.22859445,13.54567505,,,
2/7/2019,986.3492,2.46,295.76,27.84259642,13.54734288,,,
2/8/2019,999.5005,0.54,296.29,29.00677453,13.54594063,,,
2/9/2019,1020.9777,2.07,297.78,28.88397671,13.54757862,,,
2/10/2019,1026.3218,1.63,297.28,29.2023592,13.54614773,,,
2/11/2019,976.2612,0.19,297.28,28.57733011,13.5472495,,,
2/12/2019,1000.119,0.41,296.12,29.0790193,13.54544958,,,
2/13/2019,999.8852,3.35,294.25,27.81090998,13.54131161,,,
2/14/2019,1021.9124,3.87,292.4,28.13635597,13.5420574,,,
2/15/2019,1017.6154,2.61,293.12,28.55530195,13.54822176,,,
2/16/2019,998.947,1.29,294.17,28.65981608,13.54769595,,,
2/17/2019,1062.3312,4.78,293.64,28.7599,13.54284108,,,
2/18/2019,1058.2915,3.07,292.93,29.35923994,13.54682319,,,
2/19/2019,1051.6438,1.01,293.86,30.07757107,13.5392434,,,
2/20/2019,1029.4379,1.8,294.7,29.19872895,13.54634164,,,
2/21/2019,1022.3995,0.41,297.31,29.6336211,13.54187311,,,
2/22/2019,980.822,2.11,295.27,27.85005545,13.54754577,,,
2/23/2019,1016.5934,2.74,296.08,28.48539418,13.54823502,,,
2/24/2019,1004.8504,1.62,297.28,28.67357358,13.54781537,,,
2/25/2019,957.122,2.37,295.29,27.13981817,13.53898452,,,
2/26/2019,1022.514,2.4,296.2,28.77667089,13.54795455,,,
2/27/2019,1017.2351,1.77,297.67,28.91888549,13.54730339,,,
2/28/2019,1009.7238,1.49,296.76,28.8497768,13.54732479,,,
3/1/2019,991.606,0.61,297.35,28.78031054,13.54691172,,,
3/2/2019,978.3243,2.39,297.66,27.67481059,13.54685234,,,
3/3/2019,951.7188,1.78,297.84,27.2521655,13.54555143,,,
3/4/2019,966.4826,2.64,296.83,27.27079239,13.53949039,,,
3/5/2019,929.3159,3.06,297.19,26.11619742,13.52984594,,,
3/6/2019,929.7955,2.05,296.1,26.5637914,13.53555926,,,
3/7/2019,930.0361,0.64,296.75,27.1812848,13.54625875,,,
3/8/2019,873.8238,1.8,296,25.16222125,13.5205612,,,
3/9/2019,927.7861,1.69,295.32,26.66828561,13.53670076,,,
3/10/2019,921.1162,2.55,296.4,26.11476393,13.53074898,,,
3/11/2019,894.5404,2.78,294.29,25.29444674,13.5198702,,,
3/12/2019,910.4249,2.7,294.44,25.75669803,13.52632974,,,
3/13/2019,910.7893,1.16,296.1,26.45453336,13.53574041,,,
3/14/2019,919.3567,3.09,296.32,25.83551775,13.52649514,,,
3/15/2019,954.2477,3,293.63,26.78307166,13.53607545,,,
3/16/2019,916.5691,2.1,295.16,26.18566623,13.53219712,,,
3/17/2019,873.0312,0.7,296.31,25.63457049,13.52894507,,,
3/18/2019,874.3502,2.03,297,25.07947815,13.51876288,,,
3/19/2019,886.8754,0.42,296.85,26.12752077,13.53952866,,,
3/20/2019,893.0827,0.88,296.88,26.10406788,13.53327422,,,
3/21/2019,889.1013,0.99,296.85,25.9451289,13.53165161,,,
3/22/2019,843.6036,3.97,294.68,23.39121173,13.47536056,,,
3/23/2019,874.1731,3.9,293.98,24.26549347,13.49720267,,,
3/24/2019,849.0208,1.09,294.62,24.78670172,13.51682375,,,
3/25/2019,862.8899,1.82,297.05,24.85614242,13.5158984,,,
3/26/2019,833.4417,2.94,296.18,23.54662831,13.48473701,,,
3/27/2019,837.2021,2.9,293.71,23.65930153,13.48759704,,,
3/28/2019,825.3749,2.28,296.45,23.60319674,13.48927079,,,
3/29/2019,837.1606,0.69,297.5,24.64194482,13.51573523,,,
3/30/2019,821.8077,0.82,296.41,24.14664348,13.50681626,,,
3/31/2019,808.821,2.14,296.01,23.18861633,13.47952042,,,
4/1/2019,786.964,1.17,292.43,22.97086042,13.47859905,,,
4/2/2019,778.2172,3.4,292,21.75110169,13.42762488,,,
4/3/2019,809.1587,3.06,292.19,22.78629199,13.46312884,,,
4/4/2019,794.0053,1.79,293.4,22.90358078,13.47357465,,,
4/5/2019,749.6503,0.71,291.53,22.06895003,13.45527486,,,
4/6/2019,788.1408,2.41,291.42,22.45486184,13.45695644,,,
4/7/2019,766.9283,1.67,291.15,22.15452734,13.45211194,,,
4/8/2019,786.6744,1.62,291.88,22.75955713,13.47042419,,,
4/9/2019,769.2205,0.98,292.76,22.53438965,13.46760912,,,
4/10/2019,726.9819,1.01,292.16,21.25416513,13.42634581,,,
4/11/2019,690.4575,0.17,291.24,20.50540793,13.40448236,,,
4/12/2019,657.7963,0.19,290.1,19.47819346,13.3618472,,,
4/13/2019,667.9155,0.83,290.79,19.52159482,13.35856235,,,
4/14/2019,707.8795,1.94,291.37,20.27495801,13.38170296,,,
4/15/2019,730.2314,2.11,291.99,20.87725821,13.40455523,,,
4/16/2019,762.964,2.72,290.94,21.5853238,13.42632771,,,
4/17/2019,758.1311,0.5,290.47,22.41573552,13.46680998,,,
4/18/2019,714.265,2.27,291.93,20.33215676,13.38153158,,,
4/19/2019,722.3132,1.62,292.44,20.84941782,13.40711457,,,
4/20/2019,685.3468,0.19,292.21,20.34028151,13.39788751,,,
4/21/2019,676.7172,2.05,291.73,19.2949996,13.33842799,,,
4/22/2019,686.975,3.29,290.04,19.1120633,13.31912752,,,
4/23/2019,676.9764,3.89,289.81,18.59141952,13.28793066,,,
4/24/2019,697.958,2.48,290.81,19.75604101,13.35535586,,,
4/25/2019,672.7045,1.17,290.15,19.52466334,13.35587949,,,
4/26/2019,691.1901,2.75,289.63,19.44317692,13.33909251,,,
4/27/2019,679.8483,0.97,290.08,19.82651717,13.37051652,,,
4/28/2019,655.7463,1.1,290.47,19.0360149,13.33449669,,,
4/29/2019,630.962,0.59,290.84,18.48046176,13.31261946,,,
4/30/2019,671.9649,0.63,289.78,19.72785528,13.36902387,,,
5/1/2019,673.4322,1.23,290.12,19.5219332,13.3552656,,,
5/2/2019,679.5487,0.64,289.79,19.95741494,13.37863671,,,
5/3/2019,661.7906,1.89,290.56,18.90374677,13.32150808,,,
5/4/2019,640.2896,0.43,291.85,18.83800277,13.33111219,,,
5/5/2019,658.1966,2.59,290.48,18.52328531,13.29661026,,,
5/6/2019,643.1561,1.36,291.66,18.54997084,13.30920278,,,
5/7/2019,630.5426,3.76,289.72,17.25713082,13.2152484,,,
5/8/2019,606.369,2.93,289.23,16.8202276,13.19759917,,,
5/9/2019,610.8971,2.2,288.76,17.22509867,13.22968418,,,
5/10/2019,607.2441,0.9,288.66,17.61131149,13.26470077,,,
5/11/2019,602.2116,0.96,289.63,17.4332274,13.25435489,,,
5/12/2019,594.812,0.64,289.74,17.32686038,13.25163174,,,
5/13/2019,602.7183,1.38,289.56,17.28592994,13.24177178,,,
5/14/2019,617.6973,2.22,289.42,17.42908033,13.24132253,,,
5/15/2019,610.1284,0.76,289.05,17.75810188,13.27402591,,,
5/16/2019,584.1904,1.39,289.48,16.70288663,13.20719649,,,
5/17/2019,575.7601,0.38,289.37,16.82464214,13.22532081,,,
5/18/2019,570.2048,1.41,289.57,16.25619787,13.17900498,,,
5/19/2019,564.5656,0.76,289.21,16.32101231,13.19038228,,,
5/20/2019,580.3496,1.78,288.46,16.43333372,13.18602486,,,
5/21/2019,573.1078,1.6,289.38,16.27642551,13.17813889,,,
5/22/2019,535.6193,1.05,288.84,15.28791315,13.11776451,,,
5/23/2019,557.4122,1.57,289.68,15.79439051,13.14671932,,,
5/24/2019,501.2917,1.46,288.27,14.04814851,13.01916371,,,
5/25/2019,536.3372,1.35,288.38,15.20097495,13.10781556,,,
5/26/2019,560.234,0.79,288.07,16.16838215,13.1802307,,,
5/27/2019,546.8013,0.63,286.93,15.79627169,13.15760567,,,
5/28/2019,529.4994,1.11,286.99,15.06437978,13.10076768,,,
5/29/2019,517.5802,2.16,286.04,14.31970578,13.03097184,,,
5/30/2019,533.7531,2.78,285.55,14.61525057,13.04562889,,,
5/31/2019,538.5705,1.52,286,15.20287517,13.10555892,,,
6/1/2019,527.9506,0.68,285.47,15.16712951,13.11338113,,,
6/2/2019,505.6551,2.52,285.61,13.83055058,12.98713511,,,
6/3/2019,546.1482,1.41,286.55,15.48513287,13.12700736,,,
6/4/2019,536.3694,1.07,287.28,15.29973916,13.11819295,,,
6/5/2019,543.9979,3.01,287.4,14.86375605,13.06185038,,,
6/6/2019,541.2551,3.01,286.96,14.77719777,13.0552361,,,
6/7/2019,524.0765,0.48,286.06,15.11757926,13.1123695,,,
6/8/2019,531.6077,3.22,286.05,14.40880594,13.02404107,,,
6/9/2019,548.6022,2.81,284.31,15.05960367,13.07852207,,,
6/10/2019,541.0015,0.84,285.92,15.52868337,13.13686047,,,
6/11/2019,525.8128,0.95,286.31,15.00188815,13.09814803,,,
6/12/2019,536.5998,2.64,285.35,14.74905627,13.05758707,,,
6/13/2019,525.4503,3,284.54,14.28354185,13.01683205,,,
6/14/2019,522.057,0.05,283.81,15.20784145,13.12392728,,,
6/15/2019,519.4045,0.51,284.69,14.95147517,13.09985371,,,
6/16/2019,512.5422,0.93,285.07,14.57841609,13.06670451,,,
6/17/2019,535.2387,0.95,284.58,15.29923358,13.11935381,,,
6/18/2019,524.4759,3.36,284.68,14.14023334,13.00069942,,,
6/19/2019,539.6362,2.61,284.69,14.85066226,13.06553259,,,
6/20/2019,529.1929,2.05,283.92,14.71211968,13.06218895,,,
6/21/2019,540.7737,1.65,284.5,15.22086274,13.10504795,,,
6/22/2019,531.2789,1.62,285.66,14.93439145,13.08461455,,,
6/23/2019,525.9448,3.2,283.83,14.23164259,13.00994426,,,
6/24/2019,540.7019,1.14,283.67,15.40116651,13.12410878,,,
6/25/2019,534.8044,0.92,284.07,15.29484804,13.11936228,,,
6/26/2019,518.5079,3.8,284.2,13.82092817,12.9686591,,,
6/27/2019,522.1076,1.58,285.67,14.65728295,13.06435228,,,
6/28/2019,524.9878,2.39,286.68,14.47704876,13.04026417,,,
6/29/2019,523.089,1.83,287.99,14.61066212,13.05791278,,,
6/30/2019,523.2319,1.66,286.76,14.66903873,13.06435534,,,
7/1/2019,541.6537,3.45,283.44,14.62951835,13.03762722,,,
7/2/2019,553.0404,4.4,281.01,14.65895296,13.0269325,,,
7/3/2019,550.115,2.56,283.44,15.1890847,13.09112431,,,
7/4/2019,544.7602,0.83,283.92,15.64698647,13.14489922,,,
7/5/2019,534.3699,3.19,284.24,14.4946227,13.03076617,,,
7/6/2019,530.8707,1.61,282.51,14.91383452,13.08281216,,,
7/7/2019,543.715,4.86,284.2,14.25778039,12.98996416,,,
7/8/2019,536.2262,3.82,284.36,14.35173839,13.01132353,,,
7/9/2019,538.9581,3.88,285.9,14.42341499,13.01650103,,,
7/10/2019,541.0384,1.26,287.34,15.3798044,13.12153305,,,
7/11/2019,557.2956,1.9,288.63,15.66778175,13.13402594,,,
7/12/2019,571.5991,0.38,288.57,16.68999379,13.21722545,,,
7/13/2019,563.4476,1.23,286.66,16.10029212,13.17067196,,,
7/14/2019,559.1158,0.59,287.15,16.2063915,13.18484614,,,
7/15/2019,560.808,0.4,287.05,16.3334866,13.19500145,,,
7/16/2019,571.2026,2.24,286.42,15.97214438,13.15041045,,,
7/17/2019,575.214,1.92,286.14,16.21261901,13.16999596,,,
7/18/2019,564.5419,2.98,286.64,15.50567142,13.10925516,,,
7/19/2019,585.3223,4.94,285.83,15.4798414,13.08280523,,,
7/20/2019,587.0004,5.76,283.6,15.25772367,13.05543527,,,
7/21/2019,583.0569,2.9,281.25,16.0804616,13.1491341,,,
7/22/2019,603.2787,2.43,282.23,16.87856432,13.20576478,,,
7/23/2019,612.7004,3.92,284.03,16.63513634,13.17406812,,,
7/24/2019,610.6028,4.38,283.43,16.40943119,13.15392753,,,
7/25/2019,604.3569,1.02,285.06,17.46293858,13.25504797,,,
7/26/2019,604.15,2.44,285.84,16.91648538,13.20840402,,,
7/27/2019,573.1081,1.43,285.48,16.3262472,13.1828394,,,
7/28/2019,583.5418,1.69,286.57,16.55970374,13.19476706,,,
7/29/2019,596.1946,1.18,287.59,17.15297781,13.23601801,,,
7/30/2019,611.5068,1.51,288.6,17.50561887,13.25277645,,,
7/31/2019,610.4484,3.66,287.93,16.67829691,13.18041352,,,
8/1/2019,595.0621,3.5,287.05,16.2632286,13.15516451,,,
8/2/2019,607.3818,3.39,286.85,16.67540555,13.18309216,,,
8/3/2019,602.5873,2.91,288.42,16.70820874,13.19074101,,,
8/4/2019,628.9802,2.46,291.18,17.69108499,13.25384118,,,
8/5/2019,573.2535,2.25,291.44,16.05271534,13.15633844,,,
8/6/2019,580.7332,2.33,291.95,16.25861315,13.16903199,,,
8/7/2019,591.9954,3.54,291.33,16.1772705,13.14969396,,,
8/8/2019,611.1307,2.64,291.96,17.08297806,13.21704473,,,
8/9/2019,594.0934,2.05,290.37,16.76840869,13.20414467,,,
8/10/2019,618.2205,4.2,288,16.72446756,13.17729075,,,
8/11/2019,628.7392,3.96,289.75,17.13251025,13.20561246,,,
8/12/2019,642.8634,3.29,291.44,17.80493705,13.25191396,,,
8/13/2019,654.5465,3.21,291.34,18.18417013,13.27330915,,,
8/14/2019,661.5467,1.03,290.9,19.24359968,13.34458278,,,
8/15/2019,651.9141,1.82,289.69,18.62873525,13.30878499,,,
8/16/2019,691.9385,2.52,290.72,19.56047876,13.34638833,,,
8/17/2019,691.1319,2.07,292.01,19.72109143,13.35726213,,,
8/18/2019,699.8441,2.47,288.86,19.80822287,13.35754599,,,
8/19/2019,692.2424,2.75,289.94,19.47575313,13.34059644,,,
8/20/2019,698.4829,2.22,289.02,19.8691162,13.3622219,,,
8/21/2019,692.1852,1.57,287.63,19.9420804,13.37046375,,,
8/22/2019,712.4742,1.59,288.38,20.55075491,13.39540888,,,
8/23/2019,702.0622,2.97,289.2,19.6771592,13.34771595,,,
8/24/2019,743.9387,2.47,289.16,21.12217846,13.4110592,,,
8/25/2019,748.0473,1.58,288.94,21.62612695,13.43528921,,,
8/26/2019,733.0634,1.7,291.36,21.13446565,13.41717648,,,
8/27/2019,746.5828,1.63,292.34,21.57241767,13.4333,,,
8/28/2019,737.5899,1.02,291.85,21.56886843,13.43717194,,,
8/29/2019,730.0196,3.44,290.83,20.32161704,13.3718445,,,
8/30/2019,723.4921,4.22,292.02,19.83717096,13.34480157,,,
8/31/2019,762.1006,5.04,288.49,20.61472078,13.37122122,,,
9/1/2019,807.3929,1.57,287.14,23.36824254,13.48654878,,,
9/2/2019,792.0381,1.26,289.46,23.06952886,13.48061478,,,
9/3/2019,789.6949,1.01,290.18,23.11633335,13.48309336,,,
9/4/2019,782.4084,2.31,292.05,22.3335885,13.45386132,,,
9/5/2019,770.1078,1.58,293.12,22.29474294,13.4570831,,,
9/6/2019,741.2819,5.41,286.53,19.87368298,13.33578665,,,
9/7/2019,802.7642,3.02,286.21,22.59334614,13.45722826,,,
9/8/2019,806.5149,1.39,286.92,23.42334469,13.48874166,,,
9/9/2019,803.9489,3.57,290.58,22.41474095,13.4486148,,,
9/10/2019,821.7253,3.33,291.76,23.02840447,13.46857337,,,
9/11/2019,814.9542,1,292.87,23.86035265,13.50043409,,,
9/12/2019,852.0837,3.15,293.48,23.9688091,13.49376973,,,
9/13/2019,848.2216,3.26,292.86,23.81112885,13.48953545,,,
9/14/2019,853.8812,2.14,292.73,24.45239615,13.50784895,,,
9/15/2019,815.0183,1.87,292.77,23.47323777,13.48789765,,,
9/16/2019,834.3299,0.39,295.25,24.69280094,13.51731938,,,
9/17/2019,844.4338,1.16,295.87,24.63084972,13.51416293,,,
9/18/2019,835.6033,1.64,296.33,24.17266963,13.50440605,,,
9/19/2019,865.6841,3.35,295.84,24.2720307,13.4997468,,,
9/20/2019,822.6982,2.27,295.41,23.52727851,13.48743412,,,
9/21/2019,846.5019,3.14,295.63,23.82650156,13.4905968,,,
9/22/2019,897.0709,2.74,294.99,25.38268824,13.52127245,,,
9/23/2019,836.1913,3.83,294.83,23.24215844,13.47202995,,,
9/24/2019,860.558,3.35,289.22,24.10015262,13.49566669,,,
9/25/2019,886.8509,7.38,287.56,23.17456343,13.44880378,,,
9/26/2019,941.1634,3.67,285.77,26.11927128,13.52839797,,,
9/27/2019,920.7236,2.05,289.9,26.30089943,13.53327267,,,
9/28/2019,904.0305,1.13,292.74,26.27607543,13.53435906,,,
9/29/2019,940.5411,3.5,293.89,26.2109755,13.52997224,,,
9/30/2019,915.2977,2.7,292.25,25.87854798,13.52775268,,,
10/1/2019,924.6813,4.19,289.43,25.48271632,13.51864216,,,
10/2/2019,943.6904,3.85,289.32,26.1250276,13.52817578,,,
10/3/2019,962.9188,2.86,290.89,27.0592709,13.53809889,,,
10/4/2019,954.1033,2.29,294.75,27.09426411,13.53879222,,,
10/5/2019,950.0174,1.38,296.87,27.37854667,13.54647572,,,
10/6/2019,936.9952,2.5,296.89,26.55963854,13.53497817,,,
10/7/2019,928.2116,2.66,296.9,26.25765213,13.53201845,,,
10/8/2019,966.6059,1.99,296.95,27.54336576,13.54665229,,,
10/9/2019,948.4965,1.42,296.76,27.321284,13.54620205,,,
10/10/2019,934.0169,5.13,294.01,25.36722193,13.51414829,,,
10/11/2019,919.434,2.69,291.04,25.98862792,13.52901531,,,
10/12/2019,975.2238,2.16,294.56,27.68336952,13.54702281,,,
10/13/2019,980.3812,1.84,298.47,27.96503533,13.5479058,,,
10/14/2019,979.3798,3.64,296.92,27.17397516,13.53817678,,,
10/15/2019,977.3488,0.26,297.46,28.57431809,13.54730418,,,
10/16/2019,1004.8448,2.95,296.45,28.10461199,13.54776429,,,
10/17/2019,988.9167,2.06,297.19,28.08334027,13.54802149,,,
10/18/2019,990.2649,1.43,298.4,28.39208364,13.54812678,,,
10/19/2019,985.6024,1.55,299.37,28.22512218,13.54818971,,,
10/20/2019,1013.5267,1.96,300.16,28.75330528,13.54780462,,,
10/21/2019,1020.874,3.95,300.82,28.11392519,13.54204764,,,
10/22/2019,970.0659,4.96,296.73,26.3863391,13.52911234,,,
10/23/2019,1011.8157,4.32,296.02,27.70895878,13.54056307,,,
10/24/2019,1004.0705,2.56,300.13,28.26294103,13.54813254,,,
10/25/2019,931.8588,3.97,297.2,25.80065144,13.52404143,,,
10/26/2019,939.4189,2.24,299.27,26.74606283,13.53672778,,,
10/27/2019,1008.6431,4.35,300.41,27.63744755,13.54025985,,,
10/28/2019,1062.3877,4.52,299.57,28.89811268,13.54261387,,,
10/29/2019,1100.2048,3.34,292.91,30.2483164,13.54210817,,,
10/30/2019,1056.3451,0.71,293.94,30.32060162,13.53614482,,,
10/31/2019,1055.9454,4.18,294.93,28.86135949,13.54244228,,,
11/1/2019,1041.9688,3.98,293.65,28.59536328,13.54251121,,,
11/2/2019,1040.1991,2.36,293.53,29.22019114,13.54675609,,,
11/3/2019,1064.5355,1.26,298.18,30.29064478,13.53765974,,,
11/4/2019,1066.3242,3.9,298.99,29.23437496,13.54770435,,,
11/5/2019,1059.985,4.44,297.42,28.86251836,13.54260519,,,
11/6/2019,1075.8313,2.31,298.2,30.11722723,13.54131266,,,
11/7/2019,1077.8767,2.48,299.55,30.09942697,13.54173242,,,
11/8/2019,1010.1547,1.6,298.7,28.818719,13.54747147,,,
11/9/2019,1067.8706,4.95,295.63,28.83444,13.54290057,,,
11/10/2019,1064.0312,5.08,294.76,28.68269217,13.54292185,,,
11/11/2019,1062.9501,3.21,295.34,29.42256872,13.54668254,,,
11/12/2019,1072.6923,3.71,293.01,29.44092289,13.54702904,,,
11/13/2019,1079.6233,2.69,294.23,30.03555877,13.54263238,,,
11/14/2019,1094.7189,3.14,294.43,30.20721589,13.5420705,,,
11/15/2019,1107.3491,3.18,293.97,30.48609931,13.5398201,,,
11/16/2019,1079.6156,1.09,295.71,30.71577496,13.5325335,,,
11/17/2019,1112.3684,3.34,297.72,30.55160697,13.53947331,,,
11/18/2019,1064.9043,2.88,298.3,29.61790151,13.54545411,,,
11/19/2019,1083.9736,2.48,296.2,30.23336201,13.54067708,,,
11/20/2019,1097.1746,2.72,295.55,30.44318811,13.53927979,,,
11/21/2019,1094.1885,2.32,294.72,30.53696685,13.53754214,,,
11/22/2019,1111.9492,2.19,296.96,31.01351225,13.53177755,,,
11/23/2019,1114.5284,2.52,297.52,30.93824723,13.53354852,,,
11/24/2019,1127.1364,2.03,297.1,31.43186957,13.52565008,,,
11/25/2019,1139.6354,0.16,297.32,32.51140827,13.49934314,,,
11/26/2019,1118.4133,2.16,296.84,31.17562018,13.52960885,,,
11/27/2019,1125.192,2.52,297.9,31.18635478,13.53046163,,,
11/28/2019,1105.4724,1.88,298.58,30.99680555,13.5311156,,,
11/29/2019,1165.688,3.09,297.93,31.87649918,13.52235946,,,
11/30/2019,1182.5991,3.55,297.95,32.07008566,13.52085548,,,
12/1/2019,1177.0902,4.43,297.83,31.59487908,13.5304561,,,
12/2/2019,1156.0017,3.88,298.45,31.34039503,13.53218222,,,
12/3/2019,1148.6796,1.44,300.16,32.17850126,13.51118075,,,
12/4/2019,1104.8547,5.86,289.39,29.32057611,13.54299275,,,
12/5/2019,1111.6167,3.16,286.98,30.56906336,13.5391352,,,
12/6/2019,1114.3611,0.41,289.47,31.80815348,13.51404809,,,
12/7/2019,1108.2583,1.92,290.19,31.02116725,13.53106595,,,
12/8/2019,1112.0049,2.3,291.53,30.95237476,13.53292354,,,
12/9/2019,1107.5415,3.98,290.77,30.14920613,13.54382226,,,
12/10/2019,1106.7448,1.62,290.23,31.11320822,13.5290014,,,
12/11/2019,1136.3765,1.7,292.99,31.77066358,13.51940066,,,
12/12/2019,1139.8956,2.26,293.67,31.61866664,13.52368719,,,
12/13/2019,1140.713,3.36,293.5,31.18323974,13.53286192,,,
12/14/2019,1144.4816,3.31,294.49,31.29349332,13.5313387,,,
12/15/2019,1163.6584,3.12,295.91,31.81153458,13.52351227,,,
12/16/2019,1178.0762,2.22,294.31,32.49992067,13.50844598,,,
12/17/2019,1159.5552,2.93,293.77,31.78918721,13.52328776,,,
12/18/2019,1144.4714,3.37,296.1,31.27468131,13.53170059,,,
12/19/2019,1125.6682,2.56,296.76,31.17716369,13.5307152,,,
12/20/2019,1143.0875,2.08,298.55,31.78059601,13.52044151,,,
12/21/2019,1081.4797,1.85,296.11,30.43841403,13.53748793,,,
12/22/2019,1114.5148,3.12,295.73,30.6845264,13.5377775,,,
12/23/2019,1112.9149,0.61,294.55,31.69806387,13.51663516,,,
12/24/2019,1124.4091,1.01,297.26,31.79825742,13.51635469,,,
12/25/2019,1120.0436,0.43,299.18,31.94906588,13.51143169,,,
12/26/2019,1134.3564,0.41,300.05,32.28799447,13.50490033,,,
12/27/2019,1118.9587,2.51,298.88,31.0495261,13.53214829,,,
12/28/2019,1118.4236,3.76,293.8,30.50616257,13.54074008,,,
12/29/2019,1133.7905,1.41,294.57,31.83780295,13.51720573,,,
12/30/2019,1101.3238,1.32,296.05,31.12899306,13.52779337,,,
12/31/2019,1096.5292,0.11,297.37,31.53807142,13.51746173,,,
1/1/2020,1059.796,1.36,296.32,30.12961668,13.53944227,,,
1/2/2020,1133.3765,1.13,297.12,31.95282754,13.5141168,,,
1/3/2020,1140.9857,1.53,298.25,31.9609956,13.51545878,,,
1/4/2020,1124.8456,0.36,297.61,32.08671369,13.50862028,,,
1/5/2020,1140.2214,1.14,297.87,32.10669303,13.51136813,,,
1/6/2020,1130.3044,1.88,298.81,31.57201014,13.5230373,,,
1/7/2020,1102.5775,3.71,298.07,30.17246064,13.54317215,,,
1/8/2020,1113.2064,1.7,297.3,31.24851919,13.52725007,,,
1/9/2020,1078.7338,2.67,294.39,30.02326629,13.54268867,,,
1/10/2020,1071.3586,4.14,294.78,29.23949077,13.54782801,,,
1/11/2020,1109.4557,2.45,294.28,30.83890976,13.53459105,,,
1/12/2020,1105.2463,0.48,296.14,31.57922108,13.51813543,,,
1/13/2020,1087.517,2.4,294.48,30.34523762,13.53956089,,,
1/14/2020,1129.9579,2.74,294.91,31.19567882,13.53101353,,,
1/15/2020,1101.1869,2.89,295.67,30.46745246,13.53939253,,,
1/16/2020,1154.0393,3.03,295.27,31.62832929,13.52596101,,,
1/17/2020,1099.5324,1.42,296.13,31.0449813,13.52923215,,,
1/18/2020,1061.6539,1.25,292.78,30.2123245,13.53847696,,,
1/19/2020,1077.1385,3.93,294.72,29.46420313,13.54709983,,,
1/20/2020,1081.8965,2.49,293.5,30.17102339,13.54125288,,,
1/21/2020,1092.5456,1.19,294.2,30.97423258,13.52954066,,,
1/22/2020,1078.5432,2.63,295.59,30.03950999,13.54249037,,,
1/23/2020,1114.3632,1.31,296.71,31.4380572,13.52324938,,,
1/24/2020,1093.1896,2.37,294.09,30.49052615,13.53812495,,,
1/25/2020,1095.7971,1.96,293.69,30.72280685,13.53471453,,,
1/26/2020,1106.1993,2.83,295.69,30.60984232,13.537901,,,
1/27/2020,1122.8201,1.04,295.95,31.74596475,13.51737801,,,
1/28/2020,1130.5986,2.09,293.2,31.47516716,13.52528929,,,
1/29/2020,1092.9053,1.64,295.39,30.7946323,13.53303174,,,
1/30/2020,1025.4302,2.7,295.74,28.72036874,13.54812287,,,
