Inputs,,,,Outputs,,,,
Date,G,v,T_a,P_PV_TE,N_PV_TE,,,
dd/mm/yy,W/m2,m/s,K,W,%,,,
1/1/2019,950.9763,0.65,297.13,27.72444471,13.54785993,,,
1/2/2019,984.5371,0.76,298.15,28.53801652,13.54768106,,,
1/3/2019,987.7206,0.69,299.09,28.6513044,13.54736234,,,
1/4/2019,984.5824,0.5,299.07,28.65522662,13.54722633,,,
1/5/2019,964.7288,0.19,298.61,28.28569135,13.54788793,,,
1/6/2019,975.3074,0.55,298.1,28.39578881,13.54785554,,,
1/7/2019,975.1705,0.69,297.73,28.32989786,13.54800018,,,
1/8/2019,994.1455,0.07,298.4,29.08385753,13.54500972,,,
1/9/2019,1011.0746,0.66,298.66,29.24786269,13.54482747,,,
1/10/2019,1000.3954,0.32,298.74,29.13084435,13.54505695,,,
1/11/2019,976.8801,0.34,296.61,28.52527036,13.54748597,,,
1/12/2019,985.6082,0.28,296.29,28.77224985,13.5466741,,,
1/13/2019,988.2705,0.55,297.44,28.72281972,13.54705765,,,
1/14/2019,970.9972,0.69,297.2,28.22218782,13.54810206,,,
1/15/2019,988.068,0.89,297.5,28.56887165,13.54768195,,,
1/16/2019,962.491,0.57,298.18,28.0593321,13.54814388,,,
1/17/2019,1002.4934,0.67,298.25,29.02899936,13.54596301,,,
1/18/2019,995.7997,0.78,298,28.81280605,13.54693027,,,
1/19/2019,969.3148,0.78,298.4,28.14247416,13.54815045,,,
1/20/2019,966.9886,0.14,298.5,28.36550115,13.54772992,,,
1/21/2019,967.1926,0.54,298.11,28.19301091,13.54809155,,,
1/22/2019,987.4797,0.37,299.18,28.78571459,13.54669003,,,
1/23/2019,994.9399,0.12,299.66,29.08410421,13.54506345,,,
1/24/2019,985.4428,0.58,298.42,28.64042904,13.54732413,,,
1/25/2019,973.9693,0.44,298.52,28.41108106,13.54778113,,,
1/26/2019,972.6204,0.52,298.09,28.34050293,13.54792944,,,
1/27/2019,987.3592,0.69,297.2,28.63781788,13.54740447,,,
1/28/2019,989.6054,0.49,296.78,28.78141573,13.54681402,,,
1/29/2019,1004.2511,0.44,296.96,29.17068878,13.54499486,,,
1/30/2019,995.3406,0.79,298.12,28.79719555,13.5469904,,,
1/31/2019,1013.5818,0.48,298.97,29.38908899,13.54372131,,,
2/1/2019,1003.904,0.22,299.38,29.26345729,13.54415155,,,
2/2/2019,985.9626,0.31,298.49,28.77241606,13.54669126,,,
2/3/2019,996.0253,0.64,298.42,28.88061335,13.54656386,,,
2/4/2019,990.985,0.33,298.78,28.89073399,13.54623512,,,
2/5/2019,992.3397,0.57,298.5,28.81886568,13.54673773,,,
2/6/2019,986.3482,0.59,298.41,28.65889652,13.54727814,,,
2/7/2019,997.1859,0.81,298.78,28.83634724,13.54686903,,,
2/8/2019,962.9678,0.27,298.34,28.20452517,13.54801686,,,
2/9/2019,979.5786,0.14,299.16,28.68731846,13.54685587,,,
2/10/2019,976.9604,0.47,298.28,28.47346094,13.54767222,,,
2/11/2019,963.1966,0.84,299.12,27.9610326,13.54810595,,,
2/12/2019,982.3506,0.53,298.95,28.58531858,13.54744027,,,
2/13/2019,978.532,0.38,299.03,28.55463067,13.5474291,,,
2/14/2019,986.2778,0.68,297.62,28.61585229,13.54745495,,,
2/15/2019,975.7458,0.13,297.54,28.591342,13.54716591,,,
2/16/2019,979.7836,0.85,298.1,28.37798406,13.54799024,,,
2/17/2019,976.7094,0.91,298.08,28.2735057,13.54810934,,,
2/18/2019,982.2245,0.74,297.7,28.48714166,13.54777513,,,
2/19/2019,981.2926,0.74,298.12,28.46449863,13.54781619,,,
2/20/2019,961.2842,0.3,298.91,28.14918457,13.54807243,,,
2/21/2019,955.2525,0.61,298.85,27.85674181,13.54804595,,,
2/22/2019,957.7128,0.3,298.28,28.05597167,13.54812012,,,
2/23/2019,974.7506,0.4,297.88,28.44724893,13.54769295,,,
2/24/2019,976.9788,0.77,298.51,28.34268299,13.54800822,,,
2/25/2019,964.6374,0.65,298.02,28.07883959,13.54814819,,,
2/26/2019,973.6914,0.59,297.21,28.3350065,13.54796242,,,
2/27/2019,973.7435,0.35,296.42,28.44063963,13.5476848,,,
2/28/2019,972.1976,0.56,297.25,28.31021587,13.54798433,,,
3/1/2019,972.4293,0.26,296.96,28.44813956,13.54762167,,,
3/2/2019,949.0175,0.71,297.24,27.64740866,13.54769537,,,
3/3/2019,963.5294,0.46,297.41,28.13286093,13.54811311,,,
3/4/2019,959.8552,0.67,296.91,27.94449073,13.548108,,,
3/5/2019,962.3591,0.51,296.94,28.07965466,13.54813727,,,
3/6/2019,957.7587,0.6,297.36,27.92240071,13.54809971,,,
3/7/2019,954.6371,0.45,296.96,27.90729633,13.54810127,,,
3/8/2019,935.6812,0.47,297.79,27.40721149,13.54720023,,,
3/9/2019,953.0725,0.57,297.44,27.81479524,13.54800642,,,
3/10/2019,941.3106,0.56,297.06,27.51277916,13.54744534,,,
3/11/2019,939.6769,0.28,297.12,27.59470225,13.54774542,,,
3/12/2019,915.9503,0.22,297.71,26.99823686,13.54581084,,,
3/13/2019,910.4775,0.29,297.05,26.8200286,13.54481539,,,
3/14/2019,938.524,0.48,297.77,27.47709643,13.54739293,,,
3/15/2019,938.1084,0.7,298.23,27.36997947,13.5469421,,,
3/16/2019,943.0674,0.46,298.17,27.60539788,13.54770472,,,
3/17/2019,905.5109,0.33,298.35,26.67245369,13.54389003,,,
3/18/2019,941.1586,0.55,299,27.51769763,13.54746803,,,
3/19/2019,939.6857,0.3,299.11,27.59023676,13.54773366,,,
3/20/2019,910.8137,0.22,299.12,26.86465421,13.54514673,,,
3/21/2019,899.3145,0.5,298.47,26.43106535,13.54195589,,,
3/22/2019,891.1018,0.17,297.75,26.3555724,13.54187408,,,
3/23/2019,903.4385,0.55,297.81,26.5178892,13.54252813,,,
3/24/2019,896.7736,0.6,297.82,26.31684031,13.54087435,,,
3/25/2019,897.1309,0.36,297.74,26.43304483,13.54217748,,,
3/26/2019,881.0924,0.84,297.72,25.79632568,13.53042597,,,
3/27/2019,910.4213,0.81,297.73,26.58911944,13.54266927,,,
3/28/2019,898.6271,0.71,298.44,26.31946435,13.54071812,,,
3/29/2019,907.8972,0.72,298.62,26.5637679,13.54262277,,,
3/30/2019,901.7821,0.18,298.88,26.64073778,13.54388005,,,
3/31/2019,895.4116,0.22,299.05,26.45214008,13.54253582,,,
4/1/2019,896.3339,0.62,299.41,26.30000602,13.54071446,,,
4/2/2019,878.1755,0.3,298.41,25.94833311,13.53807577,,,
4/3/2019,870.6394,0.53,298.32,25.65138922,13.52945204,,,
4/4/2019,860.5587,0.26,298.47,25.49610532,13.52825024,,,
4/5/2019,871.5142,0.66,297.98,25.61520585,13.52882715,,,
4/6/2019,881.4172,0.51,297.77,25.95666866,13.53248375,,,
4/7/2019,865.6746,0.47,298.25,25.54115632,13.52836194,,,
4/8/2019,848.5087,0.3,298.75,25.14138982,13.52391357,,,
4/9/2019,861.3688,0.25,298.35,25.52303381,13.52856414,,,
4/10/2019,850.9264,0.6,297.6,25.06924259,13.52225427,,,
4/11/2019,863.6697,0.64,297.07,25.40473473,13.52644464,,,
4/12/2019,847.3887,0.65,298.03,24.94863441,13.52046108,,,
4/13/2019,835.165,0.72,298.38,24.57452675,13.51458693,,,
4/14/2019,839.4777,0.53,298.7,24.78259257,13.5183574,,,
4/15/2019,849.6023,0.63,298.86,25.02178563,13.52155109,,,
4/16/2019,845.5106,0.73,298.89,24.86210509,13.51901712,,,
4/17/2019,836.9196,0.23,298.91,24.84768755,13.52008322,,,
4/18/2019,812.4028,0.12,298.98,24.20086113,13.51012282,,,
4/19/2019,837.3413,0.43,299.64,24.77008782,13.51844918,,,
4/20/2019,825.5023,0.37,298.61,24.45986774,13.51374298,,,
4/21/2019,827.8663,0.48,298.38,24.47651548,13.5136892,,,
4/22/2019,820.4424,0.25,298.45,24.37011942,13.51260874,,,
4/23/2019,822.8279,0.7,297.65,24.23268991,13.50880912,,,
4/24/2019,827.6945,0.68,297.63,24.37954212,13.51144384,,,
4/25/2019,828.5714,0.69,298.58,24.40235455,13.51182169,,,
4/26/2019,844.7175,0.78,299.04,24.817769,13.51822816,,,
4/27/2019,837.7363,0.56,298.46,24.7193642,13.51731705,,,
4/28/2019,841.583,0.4,298.87,24.90135799,13.5204247,,,
4/29/2019,818.4236,0.15,299.04,24.35945384,13.5127392,,,
4/30/2019,783.5955,0.37,298.19,23.25010665,13.48964802,,,
5/1/2019,784.1067,0.4,298.04,23.25109213,13.48953154,,,
5/2/2019,770.9098,0.36,298.6,22.8810496,13.48053804,,,
5/3/2019,787.8117,0.41,298.18,23.35558149,13.49194334,,,
5/4/2019,773.4123,0.79,298.54,22.76077393,13.47515923,,,
5/5/2019,808.456,0.59,298.46,23.87393439,13.50242218,,,
5/6/2019,823.5644,0.78,298.76,24.22075405,13.50835765,,,
5/7/2019,807.7578,0.63,299.07,23.83745017,13.50155062,,,
5/8/2019,799.0305,0.12,299.44,23.81728994,13.5030411,,,
5/9/2019,796.8886,0.12,299.56,23.75552491,13.50181494,,,
5/10/2019,788.5505,0.34,299.07,23.41127464,13.49354795,,,
5/11/2019,789.62,0.51,299.09,23.36542783,13.49175433,,,
5/12/2019,793.3816,0.76,298.59,23.36101037,13.49052315,,,
5/13/2019,776.2148,0.75,299.16,22.86330036,13.47813149,,,
5/14/2019,771.7518,0.7,298.68,22.75245855,13.47540715,,,
5/15/2019,745.6563,0.48,298.02,22.07001833,13.45690814,,,
5/16/2019,755.7219,0.11,297.03,22.53826562,13.47260456,,,
5/17/2019,772.6018,0.73,297.3,22.76027686,13.47541696,,,
5/18/2019,756.4869,0.85,297.41,22.2274212,13.45950315,,,
5/19/2019,780.0419,0.89,298.05,22.91012037,13.47862099,,,
5/20/2019,774.0687,0.76,298.02,22.79218865,13.47614571,,,
5/21/2019,750.984,0.53,299.09,22.21055678,13.46090456,,,
5/22/2019,751.6141,0.43,299.06,22.27438048,13.46336677,,,
5/23/2019,761.4302,0.47,299.06,22.55028037,13.47107374,,,
5/24/2019,736.929,0.75,298.3,21.68742819,13.4431363,,,
5/25/2019,724.3794,0.47,298.41,21.43162472,13.43637711,,,
5/26/2019,746.3597,0.44,299.34,22.11263351,13.45848548,,,
5/27/2019,740.2452,0.29,299.64,21.99639302,13.45582256,,,
5/28/2019,749.3439,0.43,299.38,22.20700615,13.46138129,,,
5/29/2019,762.6573,0.46,298.06,22.58881496,13.47216922,,,
5/30/2019,770.2542,0.43,297.57,22.82716765,13.47875001,,,
5/31/2019,755.4645,0.62,297.9,22.30119432,13.46304049,,,
6/1/2019,735.2358,0.52,298.46,21.73882972,13.4462556,,,
6/2/2019,733.1491,0.66,298.33,21.61316842,13.44125281,,,
6/3/2019,741.898,0.48,298.98,21.95930993,13.45352389,,,
6/4/2019,737.6136,0.49,298.86,21.82517357,13.44922992,,,
6/5/2019,733.0558,0.49,299.06,21.68781816,13.44480678,,,
6/6/2019,742.1119,0.26,299.39,22.0657048,13.45811003,,,
6/7/2019,750.3337,0.52,297.91,22.19237426,13.46037674,,,
6/8/2019,744.1183,0.54,297.73,21.99601263,13.45426228,,,
6/9/2019,738.8185,0.28,298.07,21.95383391,13.45451449,,,
6/10/2019,744.2098,0.26,298.27,22.12628591,13.45990534,,,
6/11/2019,745.0373,0.52,298.59,22.03495053,13.45561615,,,
6/12/2019,736.4534,0.82,298.8,21.64364379,13.44126945,,,
6/13/2019,738.7452,0.86,298.87,21.69529347,13.44272726,,,
6/14/2019,738.5688,0.55,299,21.82764079,13.44894749,,,
6/15/2019,742.4813,0.66,298.77,21.89599688,13.45044315,,,
6/16/2019,749.2371,1.01,297.79,21.94088304,13.44969867,,,
6/17/2019,754.6862,0.68,297.14,22.24886608,13.46111772,,,
6/18/2019,734.533,0.22,297.54,21.84978405,13.45160442,,,
6/19/2019,721.7667,0.32,298.54,21.41910111,13.43692821,,,
6/20/2019,731.3336,0.57,299.9,21.60242013,13.4415291,,,
6/21/2019,746.5109,0.86,298.39,21.92727547,13.45020498,,,
6/22/2019,738.4105,0.77,298.62,21.72417809,13.44422912,,,
6/23/2019,747.2736,0.67,298.51,22.03492546,13.45472377,,,
6/24/2019,754.0646,0.47,297.36,22.32541976,13.46458204,,,
6/25/2019,752.1135,0.64,296.86,22.18899531,13.45954369,,,
6/26/2019,740.2939,0.54,297.66,21.88054926,13.4506404,,,
6/27/2019,739.4781,0.56,298.65,21.849679,13.44957587,,,
6/28/2019,734.531,0.59,298.59,21.6867227,13.44412841,,,
6/29/2019,744.911,0.08,299.09,22.23116843,13.46407327,,,
6/30/2019,749.3828,0.62,298.9,22.12166302,13.45769539,,,
7/1/2019,755.4352,0.71,298.52,22.26169464,13.46137838,,,
7/2/2019,756.0901,0.43,298.02,22.40594141,13.46716203,,,
7/3/2019,748.9138,0.9,298.19,21.98101327,13.45165174,,,
7/4/2019,726.9684,0.62,299.44,21.44672397,13.43596014,,,
7/5/2019,724.7497,0.62,299.88,21.38060178,13.43371627,,,
7/6/2019,712.0888,0.89,299.84,20.87758707,13.41383382,,,
7/7/2019,744.0509,0.91,299.36,21.83426119,13.44696562,,,
7/8/2019,749.7661,1.02,298.48,21.95441603,13.45009705,,,
7/9/2019,725.3151,0.78,299.55,21.32660409,13.43078082,,,
7/10/2019,748.0464,0.76,299.71,22.02149372,13.45381817,,,
7/11/2019,763.4836,0.57,298.48,22.56482971,13.47092377,,,
7/12/2019,750.1535,0.51,299.52,22.19575082,13.46059144,,,
7/13/2019,733.5808,0.47,300.73,21.71707455,13.44594576,,,
7/14/2019,765.7716,0.61,300.51,22.62046047,13.47232689,,,
7/15/2019,761.511,0.62,299.69,22.48677801,13.46848583,,,
7/16/2019,776.5151,0.43,300.07,23.01895579,13.48376172,,,
7/17/2019,778.243,1.05,299.21,22.78913817,13.47459568,,,
7/18/2019,771.2674,1.04,299.43,22.58826304,13.46906709,,,
7/19/2019,768.3889,1.15,299.89,22.45575224,13.46466192,,,
7/20/2019,773.7327,1.08,300.34,22.6462138,13.47052219,,,
7/21/2019,779.0866,0.94,299.18,22.8629381,13.4771537,,,
7/22/2019,786.415,0.89,299.72,23.10217573,13.48363237,,,
7/23/2019,766.1646,1.09,299.73,22.41584226,13.46382453,,,
7/24/2019,779.9382,0.59,299.98,23.04738502,13.48370536,,,
7/25/2019,786.4729,0.9,300.61,23.10200119,13.48360866,,,
7/26/2019,800.6791,1.21,300.23,23.37689337,13.48890992,,,
7/27/2019,789.412,1.21,300.21,23.0488718,13.48071799,,,
7/28/2019,786.9522,0.56,300.53,23.26848899,13.48928721,,,
7/29/2019,797.5629,0.26,300.09,23.71267923,13.50042697,,,
7/30/2019,793.5669,0.82,300.79,23.34566036,13.48995485,,,
7/31/2019,797.5592,1.03,301.18,23.36924848,13.48957867,,,
8/1/2019,803.3808,0.52,302.17,23.76883963,13.50063747,,,
8/2/2019,797.8729,0.36,301.71,23.68032271,13.4994033,,,
8/3/2019,771.3662,1.19,301.6,22.5316436,13.46671039,,,
8/4/2019,789.6653,0.84,300.34,23.22150468,13.48685706,,,
8/5/2019,768.1279,1.01,302.26,22.5172519,13.4673132,,,
8/6/2019,769.0117,1.3,303.21,22.41906467,13.46288317,,,
8/7/2019,818.7985,1.31,301.81,23.85914675,13.49943667,,,
8/8/2019,784.7471,1.08,300.71,22.97154702,13.47936991,,,
8/9/2019,838.3322,1.14,301.05,24.48406662,13.51188676,,,
8/10/2019,846.171,1.22,300.6,24.666873,13.51467803,,,
8/11/2019,839.0952,1.27,301.28,24.44895932,13.51088529,,,
8/12/2019,840.5062,0.72,302.42,24.73554771,13.51720225,,,
8/13/2019,837.4327,1.27,302.57,24.40631567,13.51017248,,,
8/14/2019,835.6298,1.2,302.57,24.38637574,13.51004373,,,
8/15/2019,805.772,1.28,302.95,23.50190515,13.49164529,,,
8/16/2019,829.2494,1.35,302.77,24.14160056,13.50503676,,,
8/17/2019,824.6684,1.12,302.36,24.11163805,13.50526332,,,
8/18/2019,848.9068,1.01,303.24,24.84394053,13.51809019,,,
8/19/2019,838.4819,1.06,303.81,24.53168968,13.51299527,,,
8/20/2019,853.9752,1.16,304.05,24.92123543,13.51886896,,,
8/21/2019,851.1918,1.19,303.72,24.82954945,13.51739746,,,
8/22/2019,804.5875,1.12,303.41,23.53978323,13.4932359,,,
8/23/2019,798.0451,1.02,304.52,23.39789777,13.49040949,,,
8/24/2019,786.6293,1.02,304.3,23.06430169,13.48219361,,,
8/25/2019,795.9836,0.98,302.52,23.3496987,13.48938145,,,
8/26/2019,780.5465,1,303.25,22.89145293,13.47775091,,,
8/27/2019,816.9542,1.09,303.36,23.90827751,13.5013605,,,
8/28/2019,823.3534,1,302.88,24.12876875,13.50601982,,,
8/29/2019,820.6585,1.05,303.14,24.03090697,13.50396529,,,
8/30/2019,835.2591,1.03,303.66,24.45391847,13.51176886,,,
8/31/2019,852.8357,1.07,303.75,24.9283939,13.51920267,,,
9/1/2019,872.3212,0.84,304.45,25.57299673,13.52811256,,,
9/2/2019,831.2885,0.9,305.4,24.40438786,13.51135719,,,
9/3/2019,833.6156,0.92,304.88,24.45967157,13.51222759,,,
9/4/2019,854.34,1.15,305.03,24.93872166,13.51917368,,,
9/5/2019,863.3524,1.13,304.95,25.19734592,13.52286775,,,
9/6/2019,847.3527,1.08,305.19,24.77530617,13.51689112,,,
9/7/2019,851.0585,1.31,304.35,24.77507404,13.51623426,,,
9/8/2019,802.4105,1.22,303.74,23.43370802,13.49033687,,,
9/9/2019,775.083,1.12,304.07,22.68010365,13.47140218,,,
9/10/2019,863.3773,1.12,304.02,25.19971496,13.52290588,,,
9/11/2019,869.793,1.1,305.3,25.38962159,13.52543067,,,
9/12/2019,858.413,1.09,305.58,25.07998412,13.52136455,,,
9/13/2019,872.1628,1.05,306.01,25.47922146,13.52663905,,,
9/14/2019,791.5862,0.91,305.39,23.26118883,13.48765993,,,
9/15/2019,751.102,1,306.53,22.0280825,13.45288249,,,
9/16/2019,768.312,1.2,305.74,22.45030587,13.46446689,,,
9/17/2019,785.5482,0.77,305.82,23.14793887,13.48554301,,,
9/18/2019,894.8048,0.78,305.18,26.20311571,13.53965013,,,
9/19/2019,892.7023,0.73,304.18,26.16573472,13.53938923,,,
9/20/2019,886.9953,0.38,306.58,26.17099672,13.54007953,,,
9/21/2019,783.3791,0.56,305.42,23.17676322,13.48721403,,,
9/22/2019,777.4239,0.17,303.89,23.17307309,13.48885985,,,
9/23/2019,737.9711,0.08,303,22.03032027,13.45819409,,,
9/24/2019,829.1813,1.01,303.94,24.29232406,13.50901518,,,
9/25/2019,875.7411,0.91,305.1,25.63763413,13.52871416,,,
9/26/2019,817.8835,0.76,303.84,24.08210678,13.5059854,,,
9/27/2019,854.0902,0.28,304.49,25.3201821,13.52625399,,,
9/28/2019,860.0665,0.37,304.64,25.44630471,13.52755725,,,
9/29/2019,820.2754,0.38,301.03,24.31257423,13.51128586,,,
9/30/2019,870.3474,0.6,302.95,25.62290123,13.52907996,,,
10/1/2019,904.5052,0.81,303.09,26.44489411,13.54162498,,,
10/2/2019,888.5341,0.73,300.28,26.05724152,13.53310284,,,
10/3/2019,936.7731,0.32,301.74,27.5109338,13.54756192,,,
10/4/2019,916.5372,0.55,304.29,26.88240784,13.54492114,,,
10/5/2019,902.2889,0.59,304.52,26.48558964,13.54228495,,,
10/6/2019,879.2067,0.53,302.13,25.89727079,13.53195112,,,
10/7/2019,914.9388,0.23,303.15,26.97849602,13.54573303,,,
10/8/2019,944.6697,0.32,303.44,27.72052588,13.54794781,,,
10/9/2019,903.8341,0.41,301.12,26.59826707,13.54331643,,,
10/10/2019,948.9476,0.48,301.84,27.75763955,13.54795997,,,
10/11/2019,919.3765,0.42,303.27,27.0124555,13.54571992,,,
10/12/2019,940.178,0.5,302.47,27.52213916,13.54751154,,,
10/13/2019,938.1115,0.25,303.52,27.58065582,13.54774069,,,
10/14/2019,885.8099,0.54,302.26,26.05815542,13.53871568,,,
10/15/2019,873.8887,0.18,302.69,25.89429702,13.53781888,,,
10/16/2019,849.4859,0.27,300.59,25.18679384,13.52458331,,,
10/17/2019,899.7882,0.41,299.72,26.48664077,13.5425177,,,
10/18/2019,901.6202,0.66,301.42,26.42925772,13.54172031,,,
