Inputs,,,,Outputs,,,,
Date,G,T_a_rad,v,P_PV_TE,N_PV_TE,,,
dd/mm/yy,W/m2,K,m/s,W,%,,,
8/21/2021,830.4678,297.48,2.09,23.83443687,13.49552701,,,
8/22/2021,694.2471,298.06,3.12,19.4286569,13.33616469,,,
8/23/2021,748.8884,296.93,1.73,21.61422457,13.4343265,,,
8/24/2021,813.4782,293.88,2.62,23.10586678,13.47470913,,,
8/25/2021,859.7341,294.06,2.85,24.31274882,13.50253328,,,
8/26/2021,839.4836,295.26,2.17,24.04598063,13.499727,,,
8/27/2021,831.1939,295.4,2.18,23.80798183,13.49446031,,,
8/28/2021,765.0967,293.56,2.88,21.59213914,13.42566532,,,
8/29/2021,700.8421,295.02,1.15,20.40756332,13.39342812,,,
8/30/2021,705.5529,295.52,1.17,20.54439448,13.39876201,,,
8/31/2021,738.7059,294.32,0.89,21.6674281,13.44142115,,,
9/1/2021,750.2022,295.46,1.93,21.562154,13.43112954,,,
9/2/2021,754.9048,295.91,1.99,21.6776332,13.43473363,,,
9/3/2021,652.2109,297.22,1.59,18.75496724,13.31755609,,,
9/4/2021,677.3893,294.53,1.77,19.43731487,13.34739246,,,
9/5/2021,724.2094,293.5,1.63,20.90601841,13.40926393,,,
9/6/2021,780.6579,291.47,2.45,22.21995114,13.44940808,,,
9/7/2021,737.8394,293.58,1.81,21.23825059,13.42033243,,,
9/8/2021,672.4403,295.07,1.69,19.32164884,13.34290209,,,
9/9/2021,571.0508,293.96,0.83,16.51442043,13.20209566,,,
9/10/2021,687.6843,296.04,0.4,20.33003231,13.39605818,,,
9/11/2021,649.1014,296.78,2.22,18.4158285,13.29519499,,,
9/12/2021,628.7291,294.24,2.61,17.64060296,13.24987999,,,
9/13/2021,648.8215,295.44,2.01,18.48242646,13.30032752,,,
9/14/2021,648.394,293.55,1.74,18.56701352,13.30679225,,,
9/15/2021,596.1744,293.94,1.46,17.0664654,13.22864887,,,
9/16/2021,686.6111,292.58,2.58,19.38596323,13.33819418,,,
9/17/2021,729.1393,293.78,0.31,21.63611208,13.44405321,,,
9/18/2021,657.9565,292.49,0.96,19.16706626,13.34180532,,,
9/19/2021,629.8012,289.82,3.76,17.23539714,13.21396531,,,
9/20/2021,703.4034,289.49,5.57,18.75332468,13.28041555,,,
9/21/2021,718.096,291.3,3.62,19.90521203,13.3526394,,,
9/22/2021,665.7351,294.08,0.69,19.52251163,13.35992332,,,
9/23/2021,605.9326,292.13,2.38,17.01941623,13.2160185,,,
9/24/2021,592.8903,291.63,2.15,16.69931878,13.19895265,,,
9/25/2021,628.5701,292.29,1.19,18.17060565,13.29177776,,,
9/26/2021,616.3754,290.99,1.19,17.7889141,13.27165614,,,
9/27/2021,613.5764,292.69,0.35,18.04007094,13.29290126,,,
9/28/2021,599.1025,291.54,1.86,16.99872095,13.22021733,,,
9/29/2021,610.2919,292.11,1.29,17.56472347,13.25856467,,,
9/30/2021,536.5355,290.3,3.03,14.64061269,13.04518954,,,
10/1/2021,630.3205,289.97,1.54,18.07946337,13.28359609,,,
10/2/2021,502.5384,292.09,2.26,13.84231994,12.99268724,,,
10/3/2021,498.7926,289.59,4.14,13.15065798,12.90751699,,,
10/4/2021,601.9072,286.3,3.19,16.57739927,13.17903525,,,
10/5/2021,592.9263,286.17,1.45,16.9422776,13.22067098,,,
10/6/2021,604.7324,281.91,2.12,17.03849958,13.2187612,,,
10/7/2021,603.0613,285.35,0.68,17.55827799,13.26374731,,,
10/8/2021,521.9958,287.25,1.19,14.79609418,13.07999416,,,
10/9/2021,494.8749,285.28,1.54,13.80874001,12.99852599,,,
10/10/2021,629.1857,282.5,4.62,16.87599208,13.18117332,,,
10/11/2021,619.3405,283.69,1.22,17.84586019,13.27383368,,,
10/12/2021,601.7323,285.78,0.63,17.53771209,13.26314932,,,
10/13/2021,486.4033,287.45,0.76,13.80599639,13.00902803,,,
10/14/2021,529.238,287.43,2.48,14.58249225,13.04731387,,,
10/15/2021,580.7961,281.89,5.7,15.08358643,13.04267105,,,
10/16/2021,616.2311,277.06,3.67,16.79528048,13.18596684,,,
10/17/2021,545.4472,280.18,2.45,15.06801754,13.0831102,,,
10/18/2021,489.301,281.23,2.72,13.24303414,12.93407012,,,
10/19/2021,579.6404,279.09,0.16,17.01113465,13.23790008,,,
10/20/2021,482.2645,280.12,1.24,13.49161767,12.97590482,,,
10/21/2021,561.4271,282.29,4.43,14.90769711,13.04588414,,,
10/22/2021,540.8005,281.83,0.52,15.63138691,13.14737492,,,
10/23/2021,477.051,281.72,1.8,13.15029947,12.93922973,,,
10/24/2021,392.2697,283.09,1.1,10.64026145,12.69938552,,,
10/25/2021,385.2022,284.66,1.39,10.34093838,12.66112677,,,
10/26/2021,509.2676,283.63,4.69,13.27659148,12.90927061,,,
10/27/2021,514.0116,285.01,1.81,14.32077638,13.03548806,,,
10/28/2021,461.013,283.65,1.1,12.87055213,12.92499869,,,
10/29/2021,367.6546,283.58,0.65,9.972527523,12.63065265,,,
10/30/2021,370.8848,284.58,3.71,9.336472793,12.49909956,,,
10/31/2021,423.0083,280.51,1.8,11.4183244,12.77162312,,,
11/1/2021,369.4001,280.36,1.96,9.68144915,12.57212862,,,
11/2/2021,294.3275,278.59,0.29,7.683063746,12.32932382,,,
11/3/2021,348.0685,282,0.85,9.286757531,12.54279718,,,
11/4/2021,355.4231,282.16,0.37,9.647597327,12.59627518,,,
11/5/2021,279.0873,283.21,0.77,7.09740779,12.22550624,,,
11/6/2021,335.4554,277.63,5.79,7.837989194,12.24252806,,,
11/7/2021,441.2306,269.25,6.23,10.76299133,12.62197507,,,
11/8/2021,436.3856,271.81,6.38,10.60407581,12.60221308,,,
11/9/2021,433.013,275.39,5.98,10.61944911,12.61252237,,,
11/10/2021,434.1625,276.65,5.68,10.72983516,12.63084803,,,
11/11/2021,433.1333,275.68,4.68,10.93445314,12.67032039,,,
11/12/2021,396.3807,277.67,3.61,10.09984236,12.59320508,,,
11/13/2021,387.4862,278.19,3.75,9.799471768,12.55446518,,,
11/14/2021,342.7326,278.52,2.12,8.804027291,12.45549082,,,
11/15/2021,329.2112,276.92,1.31,8.561321088,12.43704142,,,
11/16/2021,317.3458,277.04,1.28,8.193980644,12.38579676,,,
11/17/2021,291.4759,277.81,1.57,7.311873096,12.24278904,,,
11/18/2021,280.9506,277.96,2.81,6.758773143,12.12561055,,,
11/19/2021,340.4602,276.34,1.44,8.884087197,12.47830401,,,
11/20/2021,295.2867,275.64,1.19,7.509848244,12.28348499,,,
11/21/2021,295.9394,273.03,8.39,6.334421038,11.93219998,,,
11/22/2021,401.1553,270.6,4.05,10.10471856,12.5836036,,,
11/23/2021,310.6034,273.44,2.64,7.672167605,12.27665525,,,
11/24/2021,334.6637,275.21,2.66,8.42286642,12.39150574,,,
11/25/2021,302.744,276.03,2.43,7.483359107,12.25230059,,,
11/26/2021,365.3824,275.75,0.28,9.980336823,12.63676169,,,
11/27/2021,267.2402,276.5,0.92,6.677795574,12.15004026,,,
11/28/2021,202.5493,276.36,0.62,4.74152363,11.77642379,,,
11/29/2021,254.3048,273.89,3.55,5.842088298,11.9409554,,,
11/30/2021,379.3883,271.76,5.28,9.187827718,12.44571932,,,
12/1/2021,352.5474,273.27,3.03,8.880697336,12.44720528,,,
12/2/2021,329.5182,274.65,4.28,7.924784126,12.28353935,,,
12/3/2021,330.3369,275.5,4.04,7.998777666,12.29970578,,,
12/4/2021,302.7821,276.09,0.63,7.873509925,12.35100587,,,
12/5/2021,276.645,275.84,1.66,6.828170833,12.16027874,,,
12/6/2021,341.6573,275.8,2.87,8.593835299,12.41175752,,,
12/7/2021,309.209,274.92,1.02,7.988051861,12.36013424,,,
12/8/2021,234.3267,274.04,1.06,5.63288791,11.95402229,,,
12/9/2021,213.3608,273.5,0.7,5.049800358,11.84141461,,,
12/10/2021,287.018,276.15,1.37,7.207782914,12.2295085,,,
12/11/2021,272.4332,273,5.06,6.136948833,11.96458701,,,
12/12/2021,352.4917,270.24,2.99,8.875612364,12.44623284,,,
12/13/2021,306.5074,270.56,1.41,7.80255543,12.32315321,,,
12/14/2021,256.6232,272.04,2.49,6.065521378,12.0052015,,,
12/15/2021,267.8095,272.28,1.09,6.652164469,12.14083293,,,
12/16/2021,335.4617,268.38,6.11,7.730504879,12.21351002,,,
12/17/2021,353.1535,265.86,3.2,8.83031424,12.43452451,,,
12/18/2021,315.264,270,3.12,7.704352143,12.27068551,,,
12/19/2021,279.8442,273.04,2.27,6.803951861,12.14246576,,,
12/20/2021,279.0663,274.26,3.16,6.628407005,12.09403342,,,
12/21/2021,278.7788,271.94,2.49,6.728000958,12.12434529,,,
12/22/2021,272.5037,270.99,1.69,6.680362876,12.13260716,,,
12/23/2021,245.6257,268.62,2.93,5.661990704,11.91610883,,,
12/24/2021,351.6001,263.17,3.95,8.606235791,12.38773496,,,
12/25/2021,359.4428,262.12,4,8.824981783,12.41678748,,,
12/26/2021,332.7406,265.73,4.42,7.950496255,12.28029849,,,
12/27/2021,326.5059,268.96,3.33,7.995978101,12.31026214,,,
12/28/2021,307.6031,269.41,3.85,7.332266793,12.19634806,,,
12/29/2021,332.9097,269.17,3.94,8.065637733,12.30870243,,,
12/30/2021,327.585,269.28,2.7,8.159474161,12.34656176,,,
12/31/2021,274.9692,269.57,0.55,6.97840512,12.20701184,,,
